17-05-2019 10:07:27.291 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd8322edb9d6714e08fa3e, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.291 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd8322edb9d6714e08fa3f, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.291 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd8322edb9d6714e08fa40, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.291 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd8322edb9d6714e08fa41, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.291 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd842b5c6aba694832cc58, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.292 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd842c5c6aba694832cc59, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.292 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd842c5c6aba694832cc5a, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.292 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd842c5c6aba694832cc5b, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.292 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd842c5c6aba694832cc5c, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.293 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd89b9fd6def0802a82102, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.293 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd89b9fd6def0802a82103, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.293 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd89b9fd6def0802a82104, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.293 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd89bafd6def0802a82105, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.293 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd89bafd6def0802a82106, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.294 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd9090fd6def0802a82107, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.294 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd9090fd6def0802a82108, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.294 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd9090fd6def0802a82109, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.294 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd90905c8af16335de40b5, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.294 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd90905c8af16335de40b6, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.295 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdd90f6fd6def0802a8210a, lastName=DOE, firstName=JILL, seq=0)> in the database.
